RUN_ID,SWEEP_RUN_ID,ORIG_RUN_ID,tq_scale,shift_delta,mass_scale,actual_0_100,RUN_ID,dRAD,A_front,HM_VA,AWD,iAG,m_curb,Achsabstand,h_s,Gewichtsverteilung,MainAxle_TorqueSplit_int,Hybrid_BFM_ICE_priority,VM,EV,Hy,i_GET_EV,i_ges_P4,mode,use_cus_val,Gear_Ratio,No_Gears,shiftDelay,Displacement_cc,Induction_Type,Boost_Pressure_bar,P0,P2,P3,P4,P4_DM,n_ICE_idle,n_ICE_max,tq_ICE_idle,tq_ICE_max,Pwr_ICE_max_kW,tq_P0_max,Pwr_P0_max_kW,n_P0_max,Pwr_P0_nmax_red_perc,tq_P2_max,Pwr_P2_max_kW,n_P2_max,Pwr_P2_nmax_red_perc,tq_P3_max,Pwr_P3_max_kW,n_P3_max,Pwr_P3_nmax_red_perc,tq_P4_max,Pwr_P4_max_kW,n_P4_max,Pwr_P4_nmax_red_perc,Cell_Cap_Ah,Cell_V_nom,Cell_R_inner,Cell_V_min,Cell_V_max,Cell_I_max_chg,Cell_I_max_dis,SOC_Vector,Cell_OCV_Vector,n_s,n_p,facSocInit,SOC_Recup_Limit,SOC_Bat_Discharge_Limit
4987,4987,1709,1.1,-0.1,1,4.1,1709,0.6014,1.984323,0,0,4.53,905,2.3,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.12, 2.05, 1.48, 1.17, 0.92, 0.81]",6,0.05,1796,,0,0,0,0,0,0,1000,8500,51.92,259.6,200.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4988,4988,1709,1.1,-0.2,1,4.1,1709,0.6014,1.984323,0,0,4.53,905,2.3,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.12, 2.05, 1.48, 1.17, 0.92, 0.81]",6,0.05,1796,,0,0,0,0,0,0,1000,8500,51.92,259.6,200.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4989,4989,1709,1.1,-0.3,1,4.1,1709,0.6014,1.984323,0,0,4.53,905,2.3,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.12, 2.05, 1.48, 1.17, 0.92, 0.81]",6,0.05,1796,,0,0,0,0,0,0,1000,8500,51.92,259.6,200.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4990,4990,1709,1.1,-0.4,1,4.1,1709,0.6014,1.984323,0,0,4.53,905,2.3,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.12, 2.05, 1.48, 1.17, 0.92, 0.81]",6,0.05,1796,,0,0,0,0,0,0,1000,8500,51.92,259.6,200.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4991,4991,1709,1.15,0,1,4.1,1709,0.6014,1.984323,0,0,4.53,905,2.3,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.12, 2.05, 1.48, 1.17, 0.92, 0.81]",6,0.06,1796,,0,0,0,0,0,0,1000,8500,54.28,271.4,209.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4992,4992,1709,1.15,-0.1,1,4.1,1709,0.6014,1.984323,0,0,4.53,905,2.3,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.12, 2.05, 1.48, 1.17, 0.92, 0.81]",6,0.05,1796,,0,0,0,0,0,0,1000,8500,54.28,271.4,209.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4993,4993,1709,1.15,-0.2,1,4.1,1709,0.6014,1.984323,0,0,4.53,905,2.3,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.12, 2.05, 1.48, 1.17, 0.92, 0.81]",6,0.05,1796,,0,0,0,0,0,0,1000,8500,54.28,271.4,209.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4994,4994,1709,1.15,-0.3,1,4.1,1709,0.6014,1.984323,0,0,4.53,905,2.3,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.12, 2.05, 1.48, 1.17, 0.92, 0.81]",6,0.05,1796,,0,0,0,0,0,0,1000,8500,54.28,271.4,209.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4995,4995,1709,1.15,-0.4,1,4.1,1709,0.6014,1.984323,0,0,4.53,905,2.3,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.12, 2.05, 1.48, 1.17, 0.92, 0.81]",6,0.05,1796,,0,0,0,0,0,0,1000,8500,54.28,271.4,209.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4996,4996,1709,1.2,0,1,4.1,1709,0.6014,1.984323,0,0,4.53,905,2.3,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.12, 2.05, 1.48, 1.17, 0.92, 0.81]",6,0.06,1796,,0,0,0,0,0,0,1000,8500,56.64,283.2,218.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4997,4997,1709,1.2,-0.1,1,4.1,1709,0.6014,1.984323,0,0,4.53,905,2.3,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.12, 2.05, 1.48, 1.17, 0.92, 0.81]",6,0.05,1796,,0,0,0,0,0,0,1000,8500,56.64,283.2,218.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4998,4998,1709,1.2,-0.2,1,4.1,1709,0.6014,1.984323,0,0,4.53,905,2.3,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.12, 2.05, 1.48, 1.17, 0.92, 0.81]",6,0.05,1796,,0,0,0,0,0,0,1000,8500,56.64,283.2,218.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4999,4999,1709,1.2,-0.3,1,4.1,1709,0.6014,1.984323,0,0,4.53,905,2.3,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.12, 2.05, 1.48, 1.17, 0.92, 0.81]",6,0.05,1796,,0,0,0,0,0,0,1000,8500,56.64,283.2,218.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
5000,5000,1709,1.2,-0.4,1,4.1,1709,0.6014,1.984323,0,0,4.53,905,2.3,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.12, 2.05, 1.48, 1.17, 0.92, 0.81]",6,0.05,1796,,0,0,0,0,0,0,1000,8500,56.64,283.2,218.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
5001,5001,1712,1,0,1,3.6,1712,0.6014,2.034458,0,0,3.78,1125,2.37,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.54, 1.91, 1.41, 1.09, 0.97, 0.86]",6,0.06,3456,Supercharger,0,0,0,0,0,0,1000,8500,82,410,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
5002,5002,1712,1,-0.1,1,3.6,1712,0.6014,2.034458,0,0,3.78,1125,2.37,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.54, 1.91, 1.41, 1.09, 0.97, 0.86]",6,0.05,3456,Supercharger,0,0,0,0,0,0,1000,8500,82,410,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
5003,5003,1712,1,-0.2,1,3.6,1712,0.6014,2.034458,0,0,3.78,1125,2.37,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.54, 1.91, 1.41, 1.09, 0.97, 0.86]",6,0.05,3456,Supercharger,0,0,0,0,0,0,1000,8500,82,410,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
5004,5004,1712,1,-0.3,1,3.6,1712,0.6014,2.034458,0,0,3.78,1125,2.37,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.54, 1.91, 1.41, 1.09, 0.97, 0.86]",6,0.05,3456,Supercharger,0,0,0,0,0,0,1000,8500,82,410,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
5005,5005,1712,1,-0.4,1,3.6,1712,0.6014,2.034458,0,0,3.78,1125,2.37,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.54, 1.91, 1.41, 1.09, 0.97, 0.86]",6,0.05,3456,Supercharger,0,0,0,0,0,0,1000,8500,82,410,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
5006,5006,1712,1.05,0,1,3.6,1712,0.6014,2.034458,0,0,3.78,1125,2.37,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.54, 1.91, 1.41, 1.09, 0.97, 0.86]",6,0.06,3456,Supercharger,0,0,0,0,0,0,1000,8500,86.1,430.5,292.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
5007,5007,1712,1.05,-0.1,1,3.6,1712,0.6014,2.034458,0,0,3.78,1125,2.37,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.54, 1.91, 1.41, 1.09, 0.97, 0.86]",6,0.05,3456,Supercharger,0,0,0,0,0,0,1000,8500,86.1,430.5,292.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
5008,5008,1712,1.05,-0.2,1,3.6,1712,0.6014,2.034458,0,0,3.78,1125,2.37,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.54, 1.91, 1.41, 1.09, 0.97, 0.86]",6,0.05,3456,Supercharger,0,0,0,0,0,0,1000,8500,86.1,430.5,292.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
5009,5009,1712,1.05,-0.3,1,3.6,1712,0.6014,2.034458,0,0,3.78,1125,2.37,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.54, 1.91, 1.41, 1.09, 0.97, 0.86]",6,0.05,3456,Supercharger,0,0,0,0,0,0,1000,8500,86.1,430.5,292.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
5010,5010,1712,1.05,-0.4,1,3.6,1712,0.6014,2.034458,0,0,3.78,1125,2.37,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.54, 1.91, 1.41, 1.09, 0.97, 0.86]",6,0.05,3456,Supercharger,0,0,0,0,0,0,1000,8500,86.1,430.5,292.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
5011,5011,1712,1.1,0,1,3.6,1712,0.6014,2.034458,0,0,3.78,1125,2.37,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.54, 1.91, 1.41, 1.09, 0.97, 0.86]",6,0.06,3456,Supercharger,0,0,0,0,0,0,1000,8500,90.2,451,306.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
5012,5012,1712,1.1,-0.1,1,3.6,1712,0.6014,2.034458,0,0,3.78,1125,2.37,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.54, 1.91, 1.41, 1.09, 0.97, 0.86]",6,0.05,3456,Supercharger,0,0,0,0,0,0,1000,8500,90.2,451,306.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
5013,5013,1712,1.1,-0.2,1,3.6,1712,0.6014,2.034458,0,0,3.78,1125,2.37,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.54, 1.91, 1.41, 1.09, 0.97, 0.86]",6,0.05,3456,Supercharger,0,0,0,0,0,0,1000,8500,90.2,451,306.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
5014,5014,1712,1.1,-0.3,1,3.6,1712,0.6014,2.034458,0,0,3.78,1125,2.37,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.54, 1.91, 1.41, 1.09, 0.97, 0.86]",6,0.05,3456,Supercharger,0,0,0,0,0,0,1000,8500,90.2,451,306.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
5015,5015,1712,1.1,-0.4,1,3.6,1712,0.6014,2.034458,0,0,3.78,1125,2.37,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.54, 1.91, 1.41, 1.09, 0.97, 0.86]",6,0.05,3456,Supercharger,0,0,0,0,0,0,1000,8500,90.2,451,306.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
5016,5016,1712,1.15,0,1,3.6,1712,0.6014,2.034458,0,0,3.78,1125,2.37,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.54, 1.91, 1.41, 1.09, 0.97, 0.86]",6,0.06,3456,Supercharger,0,0,0,0,0,0,1000,8500,94.3,471.5,320.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
5017,5017,1712,1.15,-0.1,1,3.6,1712,0.6014,2.034458,0,0,3.78,1125,2.37,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.54, 1.91, 1.41, 1.09, 0.97, 0.86]",6,0.05,3456,Supercharger,0,0,0,0,0,0,1000,8500,94.3,471.5,320.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
5018,5018,1712,1.15,-0.2,1,3.6,1712,0.6014,2.034458,0,0,3.78,1125,2.37,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.54, 1.91, 1.41, 1.09, 0.97, 0.86]",6,0.05,3456,Supercharger,0,0,0,0,0,0,1000,8500,94.3,471.5,320.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
5019,5019,1712,1.15,-0.3,1,3.6,1712,0.6014,2.034458,0,0,3.78,1125,2.37,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.54, 1.91, 1.41, 1.09, 0.97, 0.86]",6,0.05,3456,Supercharger,0,0,0,0,0,0,1000,8500,94.3,471.5,320.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
5020,5020,1712,1.15,-0.4,1,3.6,1712,0.6014,2.034458,0,0,3.78,1125,2.37,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.54, 1.91, 1.41, 1.09, 0.97, 0.86]",6,0.05,3456,Supercharger,0,0,0,0,0,0,1000,8500,94.3,471.5,320.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
5021,5021,1712,1.2,0,1,3.6,1712,0.6014,2.034458,0,0,3.78,1125,2.37,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.54, 1.91, 1.41, 1.09, 0.97, 0.86]",6,0.06,3456,Supercharger,0,0,0,0,0,0,1000,8500,98.4,492,334.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
5022,5022,1712,1.2,-0.1,1,3.6,1712,0.6014,2.034458,0,0,3.78,1125,2.37,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.54, 1.91, 1.41, 1.09, 0.97, 0.86]",6,0.05,3456,Supercharger,0,0,0,0,0,0,1000,8500,98.4,492,334.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
5023,5023,1712,1.2,-0.2,1,3.6,1712,0.6014,2.034458,0,0,3.78,1125,2.37,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.54, 1.91, 1.41, 1.09, 0.97, 0.86]",6,0.05,3456,Supercharger,0,0,0,0,0,0,1000,8500,98.4,492,334.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
5024,5024,1712,1.2,-0.3,1,3.6,1712,0.6014,2.034458,0,0,3.78,1125,2.37,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.54, 1.91, 1.41, 1.09, 0.97, 0.86]",6,0.05,3456,Supercharger,0,0,0,0,0,0,1000,8500,98.4,492,334.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
5025,5025,1712,1.2,-0.4,1,3.6,1712,0.6014,2.034458,0,0,3.78,1125,2.37,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.54, 1.91, 1.41, 1.09, 0.97, 0.86]",6,0.05,3456,Supercharger,0,0,0,0,0,0,1000,8500,98.4,492,334.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
